V_NUMBER,AD_CTY_NAME,CASE_ID,CASE_REPCODE,INV_CTY_NAME,INV_CTY_CODE,PRODUCT,INIT_DATE,P_DUMP_DATE,P_INJ_DATE,P_DUMP_DEC,P_INJ_DEC,P_AD_DATE,P_AD_MEASURE,F_DUMP_DATE,F_INJ_DATE,F_DUMP_DEC,F_INJ_DEC,F_AD_DATE,F_AD_MEASURE,REVOKE_DATE,REVOKE_YEAR,WTO_F_AD_MEASURE,WTO_F_MARGIN_MIN,WTO_F_MARGIN_MAX,WTO_CITATION,RELATED_CVD,NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-267,IND-AD-267,Singapore,SGP,Acyclic Alcohols,01/31/2002,07/29/2002,07/29/2002,P,P,09/05/2002,SD,07/29/2003,07/29/2003,P,P,10/01/2003,SD,09/05/2007,2007,MI,46.63,50.63,G/ADP/N/112/IND,.,Initiation and Final notification located in case 14/39/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-268,IND-AD-267,Brazil,BRA,Acyclic Alcohols,01/31/2002,07/29/2002,07/29/2002,A,A,09/05/2002,SD,07/29/2003,07/29/2003,A,A,10/01/2003,SD,09/05/2007,2007,MI,21.11,33.98,G/ADP/N/112/IND,.,Initiation and Final notification located in case 14/39/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-269,IND-AD-267,Romania,ROU,Acyclic Alcohols,01/31/2002,07/29/2002,07/29/2002,A,A,09/05/2002,SD,07/29/2003,07/29/2003,A,A,10/01/2003,SD,09/05/2007,2007,MI,25.97,43.11,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-270,IND-AD-267,Malaysia,MYS,Acyclic Alcohols,01/31/2002,07/29/2002,07/29/2002,A,A,09/05/2002,SD,07/29/2003,07/29/2003,P,P,10/01/2003,SD,09/05/2007,2007,MI,1.30,9.70,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-271,IND-AD-267,South Africa,ZAF,Acyclic Alcohols,01/31/2002,07/29/2002,07/29/2002,P,P,09/05/2002,SD,07/29/2003,07/29/2003,P,P,10/01/2003,SD,09/05/2007,2007,MI,24.42,72.48,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-272,IND-AD-272,China,CHN,Sodium Tripoly Phosphate (STPP),02/15/2002,05/09/2002,05/09/2002,A,A,06/17/2002,SD,02/11/2003,02/11/2003,A,A,04/01/2003,SD,06/17/2007,2007,MI,57.60,211.15,G/ADP/N/105/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-273,IND-AD-272,Taiwan,TWN,Sodium Tripoly Phosphate (STPP),02/15/2002,05/09/2002,05/09/2002,A,A,06/17/2002,SD,02/11/2003,02/11/2003,A,A,04/01/2003,SD,MI,MI,SD,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-274,IND-AD-274,European Union,EUN,Phenol ,02/15/2002,06/24/2002,06/24/2002,A,A,08/13/2002,SD,02/13/2003,02/13/2003,A,A,03/24/2003,SD,IF,IF,MI,77.88,77.88,G/ADP/N/105/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-275,IND-AD-274,Singapore,SGP,Phenol ,02/15/2002,06/24/2002,06/24/2002,A,A,08/13/2002,SD,02/13/2003,02/13/2003,A,A,03/24/2003,SD,IF,IF,MI,60.56,91.70,G/ADP/N/105/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-276,IND-AD-274,South Africa,ZAF,Phenol ,02/15/2002,06/24/2002,06/24/2002,A,A,08/13/2002,SD,02/13/2003,02/13/2003,A,A,03/24/2003,SD,IF,IF,MI,74.14,146.47,G/ADP/N/105/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-277,IND-AD-277,European Union,EUN,D (-) Para Hydroxy Phenyl Glycine Base ,03/08/2002,06/05/2002,06/05/2002,A,A,07/05/2002,SD,03/07/2003,03/07/2003,A,A,05/01/2003,SD,05/25/2005,2005,MI,1.21,78.48,G/ADP/N/105/IND,.,Recordati of Italy requested MTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-278,IND-AD-278,South Africa,ZAF,Ferro Silicon ,04/11/2002,07/11/2002,07/11/2002,A,A,08/13/2002,SD,04/09/2003,04/09/2003,A,A,06/11/2003,SD,08/13/2007,2007,MI,39.38,39.38,G/ADP/N/105/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-279,IND-AD-278,Macedonia,MKD,Ferro Silicon ,04/11/2002,07/11/2002,07/11/2002,A,A,08/13/2002,SD,04/09/2003,04/09/2003,A,A,06/11/2003,SD,08/13/2007,2007,MI,95.48,95.48,G/ADP/N/105/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-280,IND-AD-280,Indonesia,IDN,Citric Acid ,04/16/2002,06/14/2002,06/14/2002,A,A,08/26/2002,SD,01/14/2003,01/14/2003,A,A,03/04/2003,SD,08/26/2007,2007,MI,70.95,70.95,G/ADP/N/105/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-281,IND-AD-280,Thailand,THA,Citric Acid ,04/16/2002,06/14/2002,06/14/2002,A,A,08/26/2002,SD,01/14/2003,01/14/2003,A,A,03/04/2003,SD,08/26/2007,2007,MI,55.08,55.08,G/ADP/N/105/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-282,IND-AD-282,European Union,EUN,X-Ray Baggage Inspection Multi Energy System (XBIS) ,04/16/2002,03/31/2003,03/31/2003,A,A,07/18/2003,SD,10/14/2003,10/14/2003,A,N,.,.,.,.,.,.,.,.,.,No causal effect between dumping and injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-283,IND-AD-283,China,CHN,Caustic Soda,05/14/2002,09/21/2002,09/21/2002,A,A,12/26/2002,SD,08/04/2003,08/04/2003,A,A,09/23/2003,SD,IF,IF,MI,41.70,84.05,G/ADP/N/112/IND,.,"Authority has determined that the material injury caused to the domestic industry cannot be attributed to the dumped imports, therefore necessary to withdraw the anti-dumping duties recommended provisionally",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-284,IND-AD-283,South Korea,KOR,Caustic Soda,05/14/2002,09/21/2002,09/21/2002,A,A,12/26/2002,SD,08/04/2003,08/04/2003,A,A,09/23/2003,SD,IF,IF,MI,-4.20,37.30,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-285,IND-AD-285,China,CHN,D (-) Para Hydroxy Phenyl Glycine Methyl Potassium Dane Salt ,06/25/2002,10/01/2002,10/01/2002,A,A,11/11/2002,SD,06/24/2003,06/24/2003,A,A,07/24/2003,SD,11/11/2008,2008,MI,72.00,72.00,G/ADP/N/105/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-286,IND-AD-285,Singapore,SGP,D (-) Para Hydroxy Phenyl Glycine Methyl Potassium Dane Salt ,06/25/2002,10/01/2002,10/01/2002,A,A,11/11/2002,SD,06/24/2003,06/24/2003,A,A,07/24/2003,SD,11/11/2008,2008,MI,8.07,8.07,G/ADP/N/105/IND,.,The volume of imports from China PR during the period of investigation is de-minimus and therefore the Authority does not consider appropriate to recommend anti dumping duty with reSDect to imports from China PR.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-287,IND-AD-287,China,CHN,Float Glass ,07/05/2002,11/20/2002,11/20/2002,A,A,01/07/2003,SD,08/22/2003,08/22/2003,A,A,11/12/2003,SD,IF,IF,MI,43.82,43.82,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-288,IND-AD-287,Indonesia,IDN,Float Glass ,07/05/2002,11/20/2002,11/20/2002,A,A,01/07/2003,SD,08/22/2003,08/22/2003,A,A,11/12/2003,SD,IF,IF,MI,46.71,78.91,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-289,IND-AD-289,China,CHN,Mulberry Raw Silk (not thrown),07/17/2002,12/20/2002,12/20/2002,A,A,01/02/2003,SD,07/03/2003,07/03/2003,A,A,07/10/2003,SD,IF,IF,MI,47.89,47.89,G/ADP/N/112/IND,.,The definitive duty so recommended shall be collected retroactively from the date of imposition of provisional duty in terms of Rule 20(2)(a). ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-290,IND-AD-290,USA,USA,Vitamin-C ,08/14/2002,11/01/2002,11/01/2002,A,A,12/27/2002,SD,07/10/2003,07/10/2003,A,A,08/08/2003,SD,10/18/2005,2005,SD,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-291,IND-AD-290,Canada,CAN,Vitamin-C ,08/14/2002,11/01/2002,11/01/2002,A,A,12/27/2002,SD,07/10/2003,07/10/2003,A,A,08/08/2003,SD,10/18/2005,2005,SD,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-292,IND-AD-292,European Union,EUN,Methylene Chloride,08/19/2002,12/24/2002,12/24/2002,A,A,03/27/2003,SD,08/14/2003,08/14/2003,A,A,10/20/2003,SD,10/31/2005,2005,MI,55.75,85.32,G/ADP/N/112/IND,.,Ineos Chlor of EU requested MTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-293,IND-AD-292,South Africa,ZAF,Methylene Chloride,08/19/2002,12/24/2002,12/24/2002,A,A,03/27/2003,SD,08/14/2003,08/14/2003,A,A,10/20/2003,SD,10/31/2005,2005,MI,99.92,99.92,G/ADP/N/112/IND,.,Ineos Chlor of EU requested MTR; South Africa did not export subject good to India during POI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-294,IND-AD-292,Singapore,SGP,Methylene Chloride,08/19/2002,12/24/2002,12/24/2002,A,A,03/27/2003,SD,08/14/2003,08/14/2003,A,A,10/20/2003,SD,10/31/2005,2005,MI,62.42,62.42,G/ADP/N/112/IND,.,"The Authority had notified the preliminary findings vide Notification No.37/1/2001-DGAD.  It has been found that the exporter has exported the subject above its Normal Value and hence the weighted average dumping margin has been assessed as -5.72%; Ineos Chlor of EU requested MTR; Although there was dumping in the MTR, the volume of exports by Singapore was negligible and so did not cause injury",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-295,IND-AD-295,China,CHN,Para Cresol,08/27/2002,01/17/2003,01/17/2003,A,A,03/24/2003,SD,08/25/2003,08/25/2003,A,A,10/06/2003,SD,03/24/2008,2008,MI,31.94,45.04,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-296,IND-AD-296,China,CHN,Vitamin E ,08/27/2002,12/02/2002,12/02/2002,A,A,03/17/2003,SD,08/22/2003,08/22/2003,A,A,10/06/2003,SD,IF,IF,MI,78.82,183.80,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-297,IND-AD-297,China,CHN,Plastic Opthalmic Lenses,08/27/2002,08/08/2003,08/08/2003,A,A,09/05/2003,SD,02/25/2004,02/25/2004,A,A,04/19/2004,AVD,05/11/2009,2009,MI,7.18,7.18,G/ADP/N/119/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-298,IND-AD-297,Taiwan,TWN,Plastic Opthalmic Lenses,08/27/2002,08/08/2003,08/08/2003,A,A,09/05/2003,SD,02/25/2004,02/25/2004,N,N,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-299,IND-AD-299,Russia,RUS,Hardened Forged Steel Rolls,08/27/2002,12/11/2002,12/11/2002,A,A,01/01/2003,SD,07/02/2003,07/02/2003,A,A,08/14/2003,SD,01/01/2008,2008,MI,79.69,79.69,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-300,IND-AD-299,Ukraine,UKR,Hardened Forged Steel Rolls,08/27/2002,12/11/2002,12/11/2002,A,A,01/01/2003,SD,07/02/2003,07/02/2003,A,A,08/14/2003,SD,01/01/2008,2008,MI,60.13,60.13,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-301,IND-AD-299,South Korea,KOR,Hardened Forged Steel Rolls,08/27/2002,12/11/2002,12/11/2002,A,A,01/01/2003,SD,07/02/2003,07/02/2003,A,A,08/14/2003,SD,01/01/2008,2008,MI,11.05,11.05,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-302,IND-AD-302,China,CHN,Non-Brass Metal Flashlights,09/09/2002,01/16/2003,01/16/2003,A,A,02/13/2003,SD,07/23/2003,07/23/2003,A,A,08/13/2003,SD,02/13/2008,2008,MI,468.00,798.00,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-303,IND-AD-303,Iran,IRN,Hexamine ,09/18/2002,12/23/2002,12/23/2002,A,A,03/17/2003,SD,09/17/2003,09/17/2003,A,A,MI,PU,IF,IF,PU,MI,MI,G/ADP/N/112/IND,.,on 04/11/2005 Iran was found in violation of PU agreement and was imposed AD duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-304,IND-AD-304,Russia,RUS,Ammonium Nitrate ,09/20/2002,04/07/2003,04/07/2003,A,A,07/14/2003,SD,03/19/2004,03/19/2004,N,N,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-305,IND-AD-304,Iran,IRN,Ammonium Nitrate ,09/20/2002,04/07/2003,04/07/2003,A,A,07/14/2003,SD,03/19/2004,03/19/2004,N,N,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-306,IND-AD-306,China,CHN,Ball Bearings,09/21/2002,05/06/2003,05/06/2003,A,A,06/04/2003,SD,03/19/2004,03/19/2004,A,N,.,.,.,.,.,.,.,.,.,provisional duties withdrawn in final findings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-307,IND-AD-306,Poland,POL,Ball Bearings,09/21/2002,05/06/2003,05/06/2003,A,A,06/04/2003,SD,03/19/2004,03/19/2004,A,N,.,.,.,.,.,.,.,.,.,provisional duties withdrawn in final findings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-308,IND-AD-306,Russia,RUS,Ball Bearings,09/21/2002,05/06/2003,05/06/2003,A,A,06/04/2003,SD,03/19/2004,03/19/2004,A,N,.,.,.,.,.,.,.,.,.,provisional duties withdrawn in final findings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-309,IND-AD-306,Romania,ROU,Ball Bearings,09/21/2002,05/06/2003,05/06/2003,A,A,06/04/2003,SD,03/19/2004,03/19/2004,A,N,.,.,.,.,.,.,.,.,.,provisional duties withdrawn in final findings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-310,IND-AD-310,South Africa,ZAF,Hot Rolled Coils,09/25/2002,08/27/2003,08/27/2003,MI,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,WTO's reports include Kazakhstan as a target country as well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-311,IND-AD-310,Romania,ROU,Hot Rolled Coils,09/25/2002,08/27/2003,08/27/2003,MI,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,WTO's reports include Kazakhstan as a target country as well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-312,IND-AD-310,Venezuela,VEN,Hot Rolled Coils,09/25/2002,08/27/2003,08/27/2003,MI,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,WTO's reports include Kazakhstan as a target country as well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-313,IND-AD-310,Saudi Arabia,SAU,Hot Rolled Coils,09/25/2002,08/27/2003,08/27/2003,MI,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,WTO's reports include Kazakhstan as a target country as well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-314,IND-AD-310,European Union,EUN,Hot Rolled Coils,09/25/2002,08/27/2003,08/27/2003,MI,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,WTO's reports single out Netherlands and United Kingdom as targeted countries; WTO's reports include Kazakhstan as a target country as well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-315,IND-AD-310,Australia,AUS,Hot Rolled Coils,09/25/2002,08/27/2003,08/27/2003,MI,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,WTO's reports include Kazakhstan as a target country as well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-316,IND-AD-310,Canada,CAN,Hot Rolled Coils,09/25/2002,08/27/2003,08/27/2003,MI,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,WTO's reports include Kazakhstan as a target country as well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-317,IND-AD-310,Singapore,SGP,Hot Rolled Coils,09/25/2002,08/27/2003,08/27/2003,MI,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,WTO's reports include Kazakhstan as a target country as well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-318,IND-AD-318,Taiwan,TWN,Caustic Soda,10/08/2002,01/08/2003,01/08/2003,A,A,03/27/2003,SD,10/01/2003,10/01/2003,A,A,11/14/2003,SD,05/13/2009,2009,MI,89.95,89.95,G/ADP/N/112/IND,.,Importer Hindustan Lever Ltd initiated MTR petition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-319,IND-AD-318,Indonesia,IDN,Caustic Soda,10/08/2002,01/08/2003,01/08/2003,A,A,03/27/2003,SD,10/01/2003,10/01/2003,A,A,11/14/2003,SD,IF,IF,MI,99.76,99.76,G/ADP/N/112/IND,.,Importer Hindustan Lever Ltd initiated MTR petition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-320,IND-AD-318,European Union (excluding France),EUN,Caustic Soda,10/08/2002,01/08/2003,01/08/2003,A,A,03/27/2003,SD,10/01/2003,10/01/2003,A,A,11/14/2003,SD,IF,IF,MI,124.97,124.97,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-321,IND-AD-321,China,CHN,Measuring Tapes,10/23/2002,01/31/2003,01/31/2003,A,A,04/04/2003,SD,09/01/2003,09/01/2003,A,A,10/07/2003,SD,IF,IF,MI,1069.00,1069.00,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-322,IND-AD-322,Germany,DEU,Sodium Hydrosulphite ,11/14/2002,02/25/2003,02/25/2003,A,A,04/01/2003,SD,10/20/2003,10/20/2003,A,A,12/03/2003,SD,IF,IF,MI,22.97,22.97,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-323,IND-AD-322,South Korea,KOR,Sodium Hydrosulphite ,11/14/2002,02/25/2003,02/25/2003,A,A,04/01/2003,SD,10/20/2003,10/20/2003,A,A,12/03/2003,SD,IF,IF,MI,98.01,98.01,G/ADP/N/112/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-324,IND-AD-324,China,CHN,Borax Decahydrate,11/25/2002,03/26/2003,03/26/2003,A,A,06/10/2003,SD,11/21/2003,11/21/2003,A,A,01/07/2004,SD,06/10/2008,2008,MI,26.58,96.50,G/ADP/N/112/IND,.,WTO's reports include USA as a target country as well; ETI Holdings Ltd (Turkey) and Borochemie International PTE Ltd (Singapore) filed for MTR initiation ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-325,IND-AD-324,Turkey,TUR,Borax Decahydrate,11/25/2002,03/26/2003,03/26/2003,A,A,06/10/2003,SD,11/21/2003,11/21/2003,A,A,01/07/2004,SD,02/03/2006,2006,MI,12.44,12.44,G/ADP/N/112/IND,.,WTO's reports include USA as a target country as well; ETI Holdings Ltd (Turkey) and Borochemie International PTE Ltd (Singapore) filed for MTR initiation ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-326,IND-AD-326,New Zealand,NZL,Butter Oil,11/26/2002,.,.,B,B,.,.,12/17/2003,12/17/2003,W,W,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-327,IND-AD-327,European Union,EUN,Potassium Carbonate ,12/19/2002,04/30/2003,04/30/2003,A,A,06/10/2003,SD,01/16/2004,01/16/2004,A,A,02/20/2004,SD,IF,IF,MI,4.17,63.98,G/ADP/N/119/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-328,IND-AD-327,China,CHN,Potassium Carbonate ,12/19/2002,04/30/2003,04/30/2003,A,A,06/10/2003,SD,01/16/2004,01/16/2004,A,A,02/20/2004,SD,IF,IF,MI,13.10,56.21,G/ADP/N/119/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-329,IND-AD-327,South Korea,KOR,Potassium Carbonate ,12/19/2002,04/30/2003,04/30/2003,A,A,06/10/2003,SD,01/16/2004,01/16/2004,A,A,02/20/2004,SD,IF,IF,MI,2.47,35.78,G/ADP/N/119/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-330,IND-AD-327,Taiwan,TWN,Potassium Carbonate ,12/19/2002,04/30/2003,04/30/2003,A,A,06/10/2003,SD,01/16/2004,01/16/2004,A,A,02/20/2004,DPU ,IF,IF,MI,17.37,34.28,G/ADP/N/119/IND,.,Taiwan Pulp & Paper Corporation Taiwan had extended its willingness to offer price undertaking and was accepted.  The undertaking amount is at CIF US $ 471.0 per MT of Potassium Carbonate. The undertaking price is the minimum CIF value of imports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-331,IND-AD-331,China,CHN,Copper Clad Laminates ,12/24/2002,06/25/2003,06/25/2003,A,A,MI,SD,12/23/2003,12/23/2003,A,A,.,.,.,.,.,.,.,.,.,"Authority has determined that the material injury caused to the domestic industry cannot be attributed to the dumped imports from subject countries as analysed in paragraphs pertaining to the Injury and causal link. The Authority, therefore, concludes that there is an absence of causal link between the dumping of the subject goods from subject countries and material injury to the domestic industry as the Authority has determined that factors other than dumped imports have caused injury to the domestic industry. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-332,IND-AD-331,Singapore,SGP,Copper Clad Laminates ,12/24/2002,06/25/2003,06/25/2003,A,A,MI,SD,12/23/2003,12/23/2003,A,A,.,.,.,.,.,.,.,.,.,"Authority has determined that the material injury caused to the domestic industry cannot be attributed to the dumped imports from subject countries as analysed in paragraphs pertaining to the Injury and causal link. The Authority, therefore, concludes that there is an absence of causal link between the dumping of the subject goods from subject countries and material injury to the domestic industry as the Authority has determined that factors other than dumped imports have caused injury to the domestic industry. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-333,IND-AD-331,Taiwan,TWN,Copper Clad Laminates ,12/24/2002,06/25/2003,06/25/2003,A,A,MI,SD,12/23/2003,12/23/2003,A,A,.,.,.,.,.,.,.,.,.,"Authority has determined that the material injury caused to the domestic industry cannot be attributed to the dumped imports from subject countries as analysed in paragraphs pertaining to the Injury and causal link. The Authority, therefore, concludes that there is an absence of causal link between the dumping of the subject goods from subject countries and material injury to the domestic industry as the Authority has determined that factors other than dumped imports have caused injury to the domestic industry. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-334,IND-AD-331,Hong Kong,HKG,Copper Clad Laminates ,12/24/2002,06/25/2003,06/25/2003,A,A,MI,SD,12/23/2003,12/23/2003,A,A,.,.,.,.,.,.,.,.,.,"Authority has determined that the material injury caused to the domestic industry cannot be attributed to the dumped imports from subject countries as analysed in paragraphs pertaining to the Injury and causal link. The Authority, therefore, concludes that there is an absence of causal link between the dumping of the subject goods from subject countries and material injury to the domestic industry as the Authority has determined that factors other than dumped imports have caused injury to the domestic industry. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-335,IND-AD-331,South Korea,KOR,Copper Clad Laminates ,12/24/2002,06/25/2003,06/25/2003,A,A,MI,SD,12/23/2003,12/23/2003,A,A,.,.,.,.,.,.,.,.,.,"Authority has determined that the material injury caused to the domestic industry cannot be attributed to the dumped imports from subject countries as analysed in paragraphs pertaining to the Injury and causal link. The Authority, therefore, concludes that there is an absence of causal link between the dumping of the subject goods from subject countries and material injury to the domestic industry as the Authority has determined that factors other than dumped imports have caused injury to the domestic industry. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-336,IND-AD-331,Philippines,PHL,Copper Clad Laminates ,12/24/2002,06/25/2003,06/25/2003,A,A,MI,SD,12/23/2003,12/23/2003,A,A,.,.,.,.,.,.,.,.,.,"Authority has determined that the material injury caused to the domestic industry cannot be attributed to the dumped imports from subject countries as analysed in paragraphs pertaining to the Injury and causal link. The Authority, therefore, concludes that there is an absence of causal link between the dumping of the subject goods from subject countries and material injury to the domestic industry as the Authority has determined that factors other than dumped imports have caused injury to the domestic industry. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
