V_NUMBER,AD_CTY_NAME,CASE_ID,CASE_REPCODE,INV_CTY_NAME,INV_CTY_CODE,PRODUCT,INIT_DATE,P_DUMP_DATE,P_INJ_DATE,P_DUMP_DEC,P_INJ_DEC,P_AD_DATE,P_AD_MEASURE,F_DUMP_DATE,F_INJ_DATE,F_DUMP_DEC,F_INJ_DEC,F_AD_DATE,F_AD_MEASURE,REVOKE_DATE,REVOKE_YEAR,WTO_F_AD_MEASURE,WTO_F_MARGIN_MIN,WTO_F_MARGIN_MAX,WTO_CITATION,CASE_CBSA,CASE_CITT,RELATED_CVD,INIT_DATE_CBSA,INIT_DATE_CITT,P_AVG_DUTY,F_AVG_DUTY,TERM_DATE,NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-323,CAN-AD-321,Turkey,TUR,Steel Structural Tubing,05/21/2003,08/19/2003,07/21/2003,A,A,08/19/2003,AVD,11/17/2003,12/23/2003,A,A,12/23/2003,AVD,IF,IF,AVD/PU,0.90,43.30,G/ADP/N/112/CAN,AD1303,NQ-2003-001,.,05/21/2003,05/22/2003,7.80,17.50,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-324,CAN-AD-324,Bulgaria,BGR,Hot-Rolled Carbon Steel Plate,06/13/2003,09/11/2003,08/12/2003,A,A,09/11/2003,AVD,12/09/2003,01/09/2004,A,A,01/09/2004,AVD,08/16/2006,2006,AVD,74.60,74.60,G/ADP/N/119/CAN,AD1304,NQ-2003-002,.,06/13/2003,06/16/2003,74.60,74.60,.,324-326 had exclusions in the final.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-325,CAN-AD-324,Czech Republic,CZE,Hot-Rolled Carbon Steel Plate,06/13/2003,09/11/2003,08/12/2003,A,A,09/11/2003,AVD,12/09/2003,01/09/2004,A,A,01/09/2004,AVD,IF,IF,AVD,74.60,74.60,G/ADP/N/119/CAN,AD1304,NQ-2003-002,.,06/13/2003,06/16/2003,74.60,74.60,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-326,CAN-AD-324,Romania,ROU,Hot-Rolled Carbon Steel Plate,06/13/2003,09/11/2003,08/12/2003,A,A,09/11/2003,AVD,12/09/2003,01/09/2004,A,A,01/09/2004,AVD,IF,IF,AVD,39.30,74.60,G/ADP/N/119/CAN,AD1304,NQ-2003-002,.,06/13/2003,06/16/2003,53.20,52.60,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-327,CAN-AD-327,China,CHN,Wood Venetian Blinds and Slats,11/21/2003,02/19/2004,01/20/2004,A,A,02/19/2004,AVD,05/17/2004,06/18/2004,A,P (JUST SLATS),06/18/2004,AVD,07/15/2009,2009,AVD/PU,28.00,120.00,G/ADP/N/119/CAN,AD1306,NQ-2003-003,.,11/21/2003,11/24/2003,120.00,34.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-328,CAN-AD-327,Mexico,MEX,Wood Venetian Blinds and Slats,11/21/2003,02/19/2004,01/20/2004,A,A,02/19/2004,AVD,05/17/2004,06/18/2004,A,P (JUST SLATS),06/18/2004,AVD,07/15/2009,2009,AVD,1.00,120.00,G/ADP/N/119/CAN,AD1306,NQ-2003-003,.,11/21/2003,11/24/2003,120.00,98.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-329,CAN-AD-329,Taiwan,TWN,Stainless Steel Wire,11/21/2003,.,01/20/2004,T,A,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AD1292,.,.,11/21/2003,11/24/2003,0.00,0.00,04/02/2004,negligible volume of dumped goods.  329-333 had exclusions in final.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-330,CAN-AD-329,Korea,KOR,Stainless Steel Wire,11/21/2003,04/02/2004,01/20/2004,A,A,04/02/2004,AVD,6/30/2004,07/30/2004,A,A,07/30/2004,AVD,07/29/2009,2009,AVD,MI,MI,G/ADP/N/126/CAN,AD1292,NQ-2004-001,.,11/21/2003,11/24/2003,108.00,181.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-331,CAN-AD-329,India,IND,Stainless Steel Wire,11/21/2003,.,01/20/2004,T,A,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AD1292,.,CAN-CVD-19,11/21/2003,11/24/2003,0.00,0.00,04/02/2004,negligible level of dumping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-332,CAN-AD-329,Switzerland,CHE,Stainless Steel Wire,11/21/2003,04/02/2004,01/20/2004,A,A,04/02/2004,AVD,6/30/2004,07/30/2004,A,A,07/30/2004,AVD,07/29/2009,2009,AVD,MI,MI,G/ADP/N/126/CAN,AD1292,NQ-2004-001,.,11/21/2003,11/24/2003,108.00,181.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-333,CAN-AD-329,USA,USA,Stainless Steel Wire,11/21/2003,04/02/2004,01/20/2004,A,A,04/02/2004,AVD,6/30/2004,07/30/2004,A,A,07/30/2004,AVD,07/29/2009,2009,AVD,MI,MI,G/ADP/N/126/CAN,AD1292,NQ-2004-001,.,11/21/2003,11/24/2003,100.00,165.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-334,CAN-AD-334,China,CHN,Certain Steel Fuel Tanks,12/19/2003,05/03/2004,02/17/2004,A,A,05/03/2004,AVD,8/3/2004,08/31/2004,A,N,.,.,.,.,.,.,.,.,AD1298,NQ-2004-002,.,12/19/2003,12/22/2003,39.40,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-335,CAN-AD-334,Taiwan,TWN,Certain Steel Fuel Tanks,12/19/2003,05/03/2004,02/17/2004,A,A,05/03/2004,AVD,8/3/2004,08/31/2004,A,N,.,.,.,.,.,.,.,.,AD1298,NQ-2004-002,.,12/19/2003,12/22/2003,83.40,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-336,CAN-AD-336,USA,USA,Frozen Self-Rising Pizza,01/02/2004,05/17/2004,03/02/2004,A,A,05/17/2004,AVD,8/16/2004,08/18/2004,A,N,.,.,.,.,.,.,.,.,AD1315,NQ-2004-003,.,01/02/2004,01/05/2004,39.40,0.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-337,CAN-AD-337,China,CHN,Outdoor Barbeques,04/13/2004,08/27/2004,06/11/2004,A,A,08/27/2004,AVD,.,.,T,.,.,.,.,.,.,.,.,.,AD1318,.,CAN-CVD-24,04/13/2004,MI,34.60,0.00,11/19/2004,insignificant margin of dumping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-338,CAN-AD-338,China,CHN,Carbon Steel and Stainless Steel Fasteners,04/28/2004,09/10/2004,06/28/2004,A,A,09/10/2004,AVD,12/09/2004,01/07/2005,A,P (ONLY CARBON STEEL SCREWS),01/07/2005,AVD,IF,IF,AVD/PU,0.04,187.00,G/ADP/N/132/CAN,AD1308,NQ-2004-005,CAN-CVD-25,04/28/2004,04/29/2004,52.00,71.95,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-339,CAN-AD-338,Taiwan,TWN,Carbon Steel and Stainless Steel Fasteners,04/28/2004,09/10/2004,06/28/2004,A,A,09/10/2004,AVD,12/09/2004,01/07/2005,A,P (CARBON AND STAINLESS STEEL SCREWS),01/07/2005,AVD,IF,IF,AVD,0.04,260.00,G/ADP/N/132/CAN,AD1308,NQ-2004-005,CAN-CVD-26,04/28/2004,04/29/2004,64.00,68.94,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-340,CAN-AD-340,Austria,AUT,Certain Laminate Flooring,10/04/2004,02/16/2005,12/03/2004,A,A,02/16/2005,AVD,.,.,T,.,.,.,.,.,.,.,.,.,AD1332,.,.,10/04/2004,10/05/2004,4.70,0.00,05/17/2005,insignificant margin of dumping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-341,CAN-AD-340,Belgium,BEL,Certain Laminate Flooring,10/04/2004,02/16/2005,12/03/2004,A,A,02/16/2005,AVD,.,.,T,.,.,.,.,.,.,.,.,.,AD1332,.,.,10/04/2004,10/05/2004,6.60,0.00,05/17/2005,insignificant margin of dumping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-342,CAN-AD-340,China,CHN,Certain Laminate Flooring,10/04/2004,02/16/2005,12/03/2004,A,A,02/16/2005,AVD,05/17/2005,06/16/2005,A,A,06/16/2005,AVD,06/15/2010,2010,AVD/PU,0.00,17.00,G/ADP/N/132/CAN,AD1332,NQ-2004-006,CAN-CVD-27,10/04/2004,10/05/2004,26.60,7.80,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-343,CAN-AD-340,France,FRA,Certain Laminate Flooring,10/04/2004,02/16/2005,12/03/2004,A,A,02/16/2005,AVD,05/17/2005,06/16/2005,A,A,06/16/2005,AVD,06/15/2010,2010,AVD,7.00,7.00,G/ADP/N/132/CAN,AD1332,NQ-2004-006,.,10/04/2004,10/05/2004,7.50,7.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-344,CAN-AD-340,Germany,DEU,Certain Laminate Flooring,10/04/2004,02/16/2005,12/03/2004,A,A,02/16/2005,AVD,.,.,T,.,.,.,.,.,.,.,.,.,AD1332,.,.,10/04/2004,10/05/2004,2.20,0.00,05/17/2005,insignificant margin of dumping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-345,CAN-AD-340,Luxembourg,LUX,Certain Laminate Flooring,10/04/2004,.,12/03/2004,T,A,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AD1332,.,.,10/04/2004,10/05/2004,0.00,0.00,02/16/2005,negligible volume of dumped goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-346,CAN-AD-340,Poland,POL,Certain Laminate Flooring,10/04/2004,02/16/2005,12/03/2004,A,A,02/16/2005,AVD,.,.,T,.,.,.,.,.,.,.,.,.,AD1332,.,.,10/04/2004,10/05/2004,4.20,0.00,05/17/2005,insignificant margin of dumping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-347,CAN-AD-347,USA,USA,Grain Corn,09/16/2005,12/15/2005,11/15/2005,A,A,12/15/2005,AVD,03/15/2006,04/18/2006,A,N,.,.,.,.,.,.,.,.,AD1347,NQ-2005-001,CAN-CVD-28,09/16/2005,09/19/2005,24.40 (or US$0.58 per bushel),.,.,no injury caused by the imports of processed grain corn was found and thus the investigation for processed grain corn was terminated; (PRELIM) Dumping 24.4% of export price (or US$0.58 per bushel) + Subsidy amount of US$0.71 per bushel; (FINAL) Dumping 26% of export price (or US$0.60 per bushel) + Subsidy amount of US$0.45 per bushel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-348,CAN-AD-348,USA,USA,Certain Cross-Linked Polyethylene Tubing,03/03/2006,06/01/2006,05/02/2006,A,A,06/01/2006,AVD,08/30/2006,09/29/2006,A,N,.,.,.,.,.,.,.,.,AD1353,NQ-2006-001,.,03/03/2006,03/06/2006,213.00,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-349,CAN-AD-349,China,CHN,Certain Copper Pipe Fittings,06/08/2006,10/20/2006,08/08/2006,A,A,10/20/2006,AVD,01/18/2007,02/19/2007,A,A,02/19/2007,AVD,IF,IF,MI,0.00,242.00,G/ADP/N/158/CAN,AD1358,NQ-2006-002,CAN-CVD-29,06/08/2006,06/09/2006,110.00,226.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-350,CAN-AD-349,Korea,KOR,Certain Copper Pipe Fittings,06/08/2006,10/20/2006,08/08/2006,A,A,10/20/2006,AVD,01/18/2007,02/19/2007,A,A,02/19/2007,AVD,IF,IF,MI,1.90,242.00,G/ADP/N/158/CAN,AD1358,NQ-2006-002,.,06/08/2006,06/09/2006,138.00,104.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-351,CAN-AD-349,USA,USA,Certain Copper Pipe Fittings,06/08/2006,10/20/2006,08/08/2006,A,A,10/20/2006,AVD,01/18/2007,02/19/2007,A,A,02/19/2007,AVD,IF,IF,MI,0.00,242.00,G/ADP/N/158/CAN,AD1358,NQ-2006-002,.,06/08/2006,06/09/2006,160.00,108.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-352,CAN-AD-352,Brazil,BRA,Certain Copper Rod,08/30/2006,11/28/2006,10/30/2006,A,A,11/28/2006,AVD,02/26/2007,03/28/2007,A,N,.,.,.,.,.,.,.,.,AD1345,NQ-2006-003,CAN-CVD-30,08/30/2006,08/31/2006,16.70,.,.,(PRELIM) estimated margin of dumping was 18.4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-353,CAN-AD-352,Russia,RUS,Certain Copper Rod,08/30/2006,11/28/2006,10/30/2006,A,A,11/28/2006,AVD,02/26/2007,03/28/2007,A,N,.,.,.,.,.,.,.,.,AD1345,NQ-2006-003,.,08/30/2006,08/31/2006,18.40,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-354,CAN-AD-354,France,FRA,Certain Adult Incontinence Briefs ,11/22/2006,02/20/2007,01/22/2007,A,A,02/20/2007,AVD,05/22/2007,06/20/2007,A,N,.,.,.,.,.,.,.,.,AD1363,NQ-2006-004,.,11/22/2006,11/23/2006,16.20,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-355,CAN-AD-355,China,CHN,Certain Seamless Carbon or Alloy Steel Oil and Gas Well Casing,08/13/2007,11/09/2007,10/12/2007,A,A,11/09/2007,AVD,02/07/2008,03/10/2008,A,A,03/10/2008,AVD,IF,IF,MI,37.00,91.00,G/ADP/N/173/CAN,AD1371,NQ-2007-001,CAN-CVD-31,08/13/2007,08/14/2007,36.00,62.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-356,CAN-AD-356,China,CHN,Certain Carbon Steel Welded Pipe,01/23/2008,04/22/2008,03/25/2008,A,A,04/22/2008,AVD,07/21/2008,08/20/2008,A,A,08/20/2008,AVD,IF,IF,MI,97.00,179.00,G/ADP/N/180/CAN,AD1373,NQ-2008-001,CAN-CVD-32,01/23/2008,01/24/2008,130.00,141.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-357,CAN-AD-357,China,CHN,Certain Thermoelectric Coolers and Warmers ,05/15/2008,08/13/2008,07/14/2008,A,A,08/13/2008,AVD,11/10/2008,12/11/2008,A,A,12/11/2008,AVD,IF,IF,MI,16.70,37.00,G/ADP/N/180/CAN,AD1372,NQ-2008-002,CAN-CVD-33,05/15/2008,05/16/2007,31.70,30.80,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-358,CAN-AD-358,China,CHN,Certain Aluminum Extrusions,08/18/2008,11/17/2008,10/17/2008,A,A,11/17/2008,AVD,02/16/2009,03/17/2009,A,A,03/17/2009,AVD,IF,IF,MI,MI,MI,G/ADP/N/188/CAN,AD1379,NQ-2008-003,CAN-CVD-34,08/18/2008,08/19/2008,77.00,72.60,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-359,CAN-AD-359,China,CHN,Certain Waterproof Footwear,02/27/2009,05/28/2009,04/28/2009,A,A,05/28/2009,AVD,08/26/2009,09/25/2009,A,N,.,.,.,.,.,.,.,.,AD1377,NQ-2009-001,.,02/27/2009,03/02/2009,52.30,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-360,CAN-AD-359,Vietnam,VNM,Certain Waterproof Footwear,02/27/2009,05/28/2009,04/28/2009,A,A,05/28/2009,AVD,08/26/2009,09/25/2009,A,N,.,.,.,.,.,.,.,.,AD1377,NQ-2009-001,.,02/27/2009,03/02/2009,49.00,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-361,CAN-AD-361,China,CHN,Certain Mattress Innerspring Units,04/27/2009,07/27/2009,06/26/2009,A,A,07/27/2009,AVD,10/26/2009,11/24/2009,A,A,11/24/2009,AVD,IF,IF,MI,0.00,147.40,G/ADP/N/195/CAN,AD1383,NQ-2009-002,.,04/27/2009,04/28/2009,177.40,147.40,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-362,CAN-AD-362,Ukraine,UKR,Certain Carbon Steel Plate and High Strength Low Alloy Plate,07/06/2009,10/05/2009,09/04/2009,A,A,10/05/2009,AVD,01/04/2010,02/02/2010,A,A,02/02/2010,AVD,IF,IF,AVD,15.00,21.30,G/ADP/N/202/CAN,AD1384,NQ-2009-003,.,07/06/2009,07/07/2009,20.20,21.30,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-363,CAN-AD-363,China,CHN,Certain Oil Country Tubular Goods,08/24/2009,11/23/2009,10/23/2009,A,A,11/23/2009,AVD,02/22/2010,03/23/2010,A,P,03/23/2010,AVD,IF,IF,AVD,13.85,166.90,G/ADP/N/202/CAN,AD1385,NQ-2009-004,CAN-CVD-35,08/24/2009,08/25/2009,167.00,166.90,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-364,CAN-AD-364,USA,USA,Polyisocyanurate Thermal Insulation Board,10/08/2009,01/06/2010,12/07/2009,A,A,01/06/2010,AVD,04/06/2010,05/06/2010,A,N,.,.,.,.,.,.,.,.,AD1386,NQ-2009-005,.,10/08/2009,10/09/2009,215.00,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-365,CAN-AD-365,Netherlands,NLD,Greenhouse Bell Peppers,03/22/2010,06/21/2010,05/21/2010,A,A,06/21/2010,AVD,09/20/2010,10/19/2010,A,A,10/19/2010,AVD,IF,IF,AVD,193.00,193.00,G/ADP/N/209/CAN,AD1387,NQ-2010-001,.,03/22/2010,03/23/2010,95.00,193.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-366,CAN-AD-366,China,CHN,Certain Steel Grating,09/20/2010,12/20/2010,11/19/2010,A,A,12/20/2010,AVD,03/21/2011,04/19/2011,A,P,04/19/2011,AVD,IF,IF,AVD,0.00,85.00,G/ADP/N/216/CAN,AD1389,NQ-2010-002,CAN-CVD-36,09/20/2010,09/21/2010,220.00,85.00,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-367,CAN-AD-367,China,CHN,Certain Pup Joints,09/12/2011,12/12/2011,11/14/2011,A,A,12/12/2011,AVD,03/12/2012,04/10/2012,A,P,04/10/2012,AVD,IF,IF,AVD,80.20,173.40,G/ADP/N/230/CAN,AD1390,NQ-2011-001,CAN-CVD-37,09/12/2011,09/13/2011,219.80,173.40,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-368,CAN-AD-368,China,CHN,Certain Stainless Steel Sinks,10/27/2011,01/25/2012,12/28/2011,A,A,01/25/2012,AVD,04/24/2012,05/24/2012,A,P,05/24/2012,AVD,IF,IF,AVD,4.40,103.10,G/ADP/N/230/CAN,AD1392,NQ-2011-002,CAN-CVD-38,10/27/2011,10/28/2011,74.50,71.10,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-369,CAN-AD-369,Pakistan,PAK,Certain Potassium Silicate Solids,01/06/2012,04/23/2012,03/06/2012,N,A,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AD1391,NQ-2011-003,CAN-CVD-39,01/06/2012,01/09/2012,.,.,04/23/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-370,CAN-AD-370,Korea,KOR,Certain Liquid Dielectric Transformers,04/23/2012,07/23/2012,06/22/2012,A,A,07/23/2012,AVD,10/22/2012,11/20/2012,A,A,11/20/2012,AVD,IF,IF,AVD,15.50,118.10,G/ADP/N/237/CAN,AD1395,NQ-2012-001,.,04/23/2012,04/24/2012,72.70,118.10,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-371,CAN-AD-371,China,CHN,Certain Steel Piling Pipe,05/04/2012,08/02/2012,07/03/2012,A,A,08/02/2012,AVD,10/31/2012,11/30/2012,A,A,11/30/2012,AVD,IF,IF,AVD,72.90,96.40,G/ADP/N/237/CAN,AD1393,NQ-2012-002,CAN-CVD-40,05/04/2012,05/07/2012,96.20,96.40,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-372,CAN-AD-372,Taiwan,TWN,Certain Carbon Steel Welded Pipe,05/14/2012,08/13/2012,07/13/2012,A,A,08/13/2012,AVD,11/09/2012,12/11/2012,A,P,12/11/2012,AVD,IF,IF,AVD,0.00,54.20,G/ADP/N/237/CAN,AD1396,NQ-2012-003,.,05/14/2012,05/15/2012,84.00,54.20,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-373,CAN-AD-372,India,IND,Certain Carbon Steel Welded Pipe,05/14/2012,08/13/2012,07/13/2012,A,A,08/13/2012,AVD,11/09/2012,12/11/2012,A,P,12/11/2012,AVD,IF,IF,AVD,11.60,54.20,G/ADP/N/237/CAN,AD1396,NQ-2012-003,CAN-CVD-41,05/14/2012,05/15/2012,84.00,54.20,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-374,CAN-AD-372,Oman,OMN,Certain Carbon Steel Welded Pipe,05/14/2012,08/13/2012,07/13/2012,A,A,08/13/2012,AVD,11/09/2012,12/11/2012,A,P,12/11/2012,AVD,IF,IF,AVD,54.20,54.20,G/ADP/N/237/CAN,AD1396,NQ-2012-003,CAN-CVD-42,05/14/2012,05/15/2012,84.00,54.20,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-375,CAN-AD-372,Korea,KOR,Certain Carbon Steel Welded Pipe,05/14/2012,08/13/2012,07/13/2012,A,A,08/13/2012,AVD,11/09/2012,12/11/2012,A,P,12/11/2012,AVD,IF,IF,AVD,54.20,54.20,G/ADP/N/237/CAN,AD1396,NQ-2012-003,.,05/14/2012,05/15/2012,84.00,54.20,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-376,CAN-AD-372,Thailand,THA,Certain Carbon Steel Welded Pipe,05/14/2012,08/13/2012,07/13/2012,A,A,08/13/2012,AVD,11/09/2012,12/11/2012,A,P,12/11/2012,AVD,IF,IF,AVD,3.80,54.20,G/ADP/N/237/CAN,AD1396,NQ-2012-003,.,05/14/2012,05/15/2012,84.00,54.20,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-377,CAN-AD-372,Turkey,TUR,Certain Carbon Steel Welded Pipe,05/14/2012,08/13/2012,07/13/2012,A,A,08/13/2012,AVD,11/09/2012,.,N,.,.,.,.,.,.,.,.,.,AD1396,NQ-2012-003,.,05/14/2012,05/15/2012,84.00,.,11/09/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-378,CAN-AD-372,United Arab Emirates,ARE,Certain Carbon Steel Welded Pipe,05/14/2012,08/13/2012,07/13/2012,A,A,08/13/2012,AVD,11/09/2012,12/11/2012,A,P,12/11/2012,AVD,IF,IF,AVD,0.00,54.20,G/ADP/N/237/CAN,AD1396,NQ-2012-003,CAN-CVD-43,05/14/2012,05/15/2012,84.00,54.20,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,Canada,CAN-AD-379,CAN-AD-379,China,CHN,Certain Unitized Wall Modules,07/16/2012,.,09/14/2012,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AD1398,NQ-2012-004,CAN-CVD-44,07/16/2012,07/17/2012,.,.,09/17/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
