V_NUMBER,AD_CTY_NAME,CASE_ID,CASE_REPCODE,INV_CTY_NAME,INV_CTY_CODE,PRODUCT,INIT_DATE,P_DUMP_DATE,P_INJ_DATE,P_DUMP_DEC,P_INJ_DEC,P_AD_DATE,P_AD_MEASURE,F_DUMP_DATE,F_INJ_DATE,F_DUMP_DEC,F_INJ_DEC,F_AD_DATE,F_AD_MEASURE,REVOKE_DATE,REVOKE_YEAR,WTO_F_AD_MEASURE,WTO_F_MARGIN_MIN,WTO_F_MARGIN_MAX,WTO_CITATION,CASE_ITA,CASE_ITC,RELATED_CVD,ITC_REPCODE,INIT_DATE_ITA,INIT_DATE_ITC,TERM_DATE,P_AD_DUTY,F_AD_DUTY,INIT_ITA_GP,INIT_ITC_GP,P_DUMP_GP,P_INJ_GP,F_DUMP_GP,F_INJ_GP,F_AD_MEASURE_GP,TERM_GP,REVOKE_GP,SUSP_GP,NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-361,USA-AD-356,South Korea,KOR,Portland Cement,11/05/1986,.,12/29/1986,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,., A-580-604 ,731-TA-361,.,731-TA-356,11/25/1986,11/05/1986,.,.,.,51 / 42607,51/ 40270,.,51/ 46945,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-362,USA-AD-356,Spain,ESP,Portland Cement,11/05/1986,.,12/29/1986,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,., A-469-603,731-TA-362,.,731-TA-356,11/25/1986,11/05/1986,.,.,.,51 / 42608,51/ 40270,.,51/ 46945,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-363,USA-AD-356,Venezuela,VEN,Portland Cement,11/05/1986,.,12/29/1986,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,., A-307-601,731-TA-363,.,731-TA-356,11/25/1986,11/05/1986,.,.,.,51 / 42609,51/ 40270,.,51/ 46945,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-364,USA-AD-364,Turkey,TUR,Acetylsalicylic Acid,11/07/1986,04/15/1987,04/15/1987,A,A,04/15/1987,AVD,07/01/1987,08/19/1987,A,A,08/25/1987,AVD,10/01/2004,2004,AVD,.,.,.,A-489-602 ,731-TA-364,USA-CVD-319,731-TA-364,11/28/1986,11/07/1986,.,33.55,32.98,51 / 43062,51/ 40524,52/ 12222,52/ 12222,52/ 24492,52/ 31093,52/ 32030,.,69/ 58891,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-365,USA-AD-265,Belgium,BEL,Industrial Phosphoric Acid,11/18/1986,04/22/1987,01/07/1987,A,A,04/22/1987,AVD,07/07/1987,08/19/1987,A,A,08/20/1987,AVD,06/13/2000,2000,AVD,.,.,., A-423-602,731-TA-365,USA-CVD-321,731-TA-265,12/03/1986,11/18/1986,.,16.4,14.76,51 / 43648,51/ 41674,52/ 13263,52/ 612,52/ 25436,52/ 31094,52/ 31439,.,65/ 37115,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-366,USA-AD-265,Israel,ISR,Industrial Phosphoric Acid,11/18/1986,04/20/1987,01/07/1987,A,A,04/20/1987,AVD,07/07/1987,08/19/1987,A,A,08/19/1987,AVD,05/05/1999,1999,AVD,.,.,., A-508-604 ,731-TA-366,USA-CVD-322,731-TA-265,12/03/1986,11/18/1986,.,6.6,1.77,51 / 43651,51/ 41674,52/ 12952,52/ 612,52/ 25436,52/ 31094,52/ 31057,.,64/ 24137,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-367,USA-AD-367,Canada,CAN,Color Picture Tubes,12/08/1986,06/30/1987,01/22/1987,A,A,06/30/1987,AVD,11/18/1987,07/29/1987,A,A,01/07/1988,AVD,04/18/2000,2000,AVD,.,.,., A-122-605,731-TA-367,.,731-TA-367,12/22/1986,12/08/1986,.,0.64,0.65,51 / 45785,51/ 44130,52/ 24316-24323,52/ 2459,52/ 44161,52/ 28353,53/ 429,.,65/ 20799,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-368,USA-AD-367,Japan,JPN,Color Picture Tubes,12/08/1986,06/30/1987,01/22/1987,A,A,06/30/1987,AVD,11/18/1987,07/29/1987,A,A,01/07/1988,AVD,04/18/2000,2000,AVD,.,.,., A-588-609 ,731-TA-368,.,731-TA-367,12/22/1986,12/08/1986,.,27.24,30.02,51 / 45786,51/ 44130,52/ 24316-24323,52/ 2459,52/ 44171,52/ 28353,53/ 430,.,65/ 20799,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-369,USA-AD-367,South Korea,KOR,Color Picture Tubes,12/08/1986,06/30/1987,01/22/1987,A,A,06/30/1987,AVD,11/18/1987,07/29/1987,A,A,01/07/1988,AVD,04/18/2000,2000,AVD,.,.,., A-580-605 ,731-TA-369,.,731-TA-367,12/22/1986,12/08/1986,.,11.77,1.91,51 / 45787,51/ 44130,52/ 24316-24323,52/ 2459,52/ 44186,52/ 28353,53/ 431,.,65/ 20799,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-370,USA-AD-367,Singapore,SGP,Color Picture Tubes,12/08/1986,06/30/1987,01/22/1987,A,A,06/30/1987,AVD,11/18/1987,07/29/1987,A,A,01/07/1988,AVD,04/18/2000,2000,AVD,.,.,.,A-559-601,731-TA-370,.,731-TA-367,12/22/1986,12/08/1986,.,1.52,5.33,51 / 45787,51/ 44130,52/ 24316-24323,52/ 2459,52/ 44190,52/ 28353,53/ 432,.,65/ 20799,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-371,USA-AD-371,Taiwan,TWN,Neoprene Laminate,01/05/1987,03/14/1987,02/19/1987,A,A,03/14/1987,AVD,10/05/1987,11/18/1987,A,N,.,.,.,.,.,.,.,., A-583-607,731-TA-371,.,731-TA-371,01/20/1987,01/05/1987,.,1.02,.,52 / 2133,52/ 365,52/ 18258,52/ 5200,52/ 37193,52/ 44231,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-372,USA-AD-372,Taiwan,TWN,Mercury Vapor Light Fixtures,02/10/1987,.,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,., A-583-701,731-TA-372,.,731-TA-372,.,02/10/1987,02/19/1987,.,.,.,52/ 4197,.,.,.,.,.,52/ 5200,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-373,USA-AD-373,Japan,JPN,Copier Toner,02/13/1987,.,04/02/1987,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,., A-588-701 ,731-TA-373,.,731-TA-373,03/02/1987,02/13/1987,.,.,.,52 / 6205,52/ 4666,.,52/ 10641,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-374,USA-AD-374,Canada,CAN,Potassium Chloride,02/19/1987,08/26/1987,04/02/1987,A,A,08/26/1987,AVD,.,.,OTH,.,01/19/1988,SA,02/28/1999,1999,SA,.,.,., A-122-701,731-TA-374,.,731-TA-374,03/05/1987,02/19/1987,.,36.62,.,52 / 6836,57/ 5202,52/ 32151,52/ 10641,.,.,.,.,64/ 28974,53/ 1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-375,USA-AD-375,Canada,CAN,Line Pipes/Tubes,02/19/1987,.,04/08/1987,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,., A-122-702,731-TA-375,.,731-TA-375,03/10/1987,02/19/1987,.,.,.,52 / 7287,52/ 5201,.,52/ 11349,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-376,USA-AD-376,Japan,JPN,Stainless Buttweld Pipe Fittings,04/10/1987,09/16/1987,05/28/1987,A,A,09/16/1987,AVD,02/04/1988,03/24/1988,A,A,03/25/1988,AVD,11/05/2010,2010,AVD,.,.,.,A-588-702 ,731-TA-376,.,731-TA-376,04/24/1987,04/10/1987,.,28.86,49.31,52 / 13734,52/ 19936,52/ 34973,52/ 19936,53/ 3227,53/ 9713,53/ 9787,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-377,USA-AD-377,Japan,JPN,Forklift Trucks,04/30/1987,11/24/1987,06/24/1987,A,A,11/24/1987,AVD,04/15/1988,06/08/1988,A,A,06/07/1988,AVD,06/02/2005,2005,AVD,.,.,., A-588-703,731-TA-377,.,731-TA-377,05/18/1987,04/30/1987,.,24.03,39.50,52 / 18588,52/ 15781,52/ 45003,52/ 23725,53/ 12552,53/ 21530,53/ 20882,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-378,USA-AD-378,Venezuela,VEN,Electrical Conductor Aluminum Rods,07/22/1987,02/08/1988,09/02/1987,A,A,02/08/1988,AVD,06/30/1988,08/17/1988,A,A,08/22/1988,AVD,04/26/1995,1995,AVD,.,.,., A-307-701,731-TA-378,USA-CVD-325,731-TA-378,08/10/1987,07/22/1987,.,6.46,5.80,52 / 29558,52/ 27593,53/ 3614,52/ 33300,53/ 24755,53/ 31111,53/ 31903,.,60/ 20478,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-379,USA-AD-379,Japan,JPN,Brass Sheet/Strip,07/29/1987,02/01/1988,09/10/1987,A,A,02/01/1988,AVD,06/21/1988,08/04/1988,A,A,08/12/1988,AVD,IF,IF,AVD,.,.,.,A-588-704 ,731-TA-379,.,731-TA-379,08/14/1987,07/29/1987,.,24.98,45.72,52 / 30412,52/ 28352,53/ 2771,52/ 34324,53/ 23296,53/ 29394,53/ 30454,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-380,USA-AD-379,Netherlands,NLD,Brass Sheet/Strip,07/29/1987,02/08/1988,09/10/1987,A,A,02/08/1988,AVD,06/22/1988,08/04/1988,A,A,08/12/1988,AVD,05/01/2000,2000,AVD,.,.,.,A-421-701 ,731-TA-380,.,731-TA-379,08/14/1987,07/29/1987,.,19.61,16.99,52 / 30416,52/ 28352,53/ 3612,52/ 34324,53/ 23431,53/ 29394,53/ 30455,.,65/ 25305,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-381,USA-AD-381,Italy,ITA,Granite,08/05/1987,02/29/1988,09/23/1987,A,A,02/29/1988,AVD,07/19/1988,08/07/1988,A,N,.,.,.,.,.,.,.,., A-475-701 ,731-TA-381,USA-CVD-326,731-TA-381,08/21/1987,08/05/1987,.,8.7,.,52 / 31649,52/ 29080,53/ 6021,52/ 35771,53/ 27187,53/ 31113,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-382,USA-AD-381,Spain,ESP,Granite,08/05/1987,02/29/1988,09/23/1987,A,A,02/29/1988,AVD,06/28/1988,08/07/1988,A,N,.,.,.,.,.,.,.,.,A-469-701,731-TA-382,USA-CVD-327,731-TA-381,08/21/1987,08/05/1987,.,4,.,52 / 31650,52/ 29080,53/ 6023,52/ 35771,53/ 24335,53/ 31113,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-383,USA-AD-383,Japan,JPN,Bimetallic Cylinders,08/12/1987,01/15/1988,09/23/1987,A,A,01/15/1988,AVD,04/01/1988,05/19/1988,A,N,.,.,.,.,.,.,.,., A-588-705 ,731-TA-383,.,731-TA-383,08/27/1987,08/12/1987,.,17.42,.,52 / 32326,52/ 29900,53/ 1046,52/ 35770,53/ 10552,53/ 17986,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-384,USA-AD-384,Japan,JPN,Nitrile Rubber,09/10/1987,02/12/1988,10/28/1987,A,A,02/12/1988,AVD,04/29/1988,06/27/1988,A,A,06/16/1988,AVD,10/05/1999,1999,AVD,.,.,., A-588-706 ,731-TA-384,.,731-TA-384,09/28/1987,09/10/1987,.,129.04,146.50,52 / 36293,52/ 34325,53/ 4193,52/ 41514,53/ 15436,53/ 24154,53/ 22553,.,64/ 53999,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-385,USA-AD-385,Italy,ITA,Granular Polytetrafluoroethylene Resin,11/17/1987,04/20/1988,12/30/1987,A,A,04/20/1988,AVD,07/11/1988,08/25/1988,A,A,08/30/1988,AVD,IF,IF,AVD,.,.,.,A-475-703  ,731-TA-385,.,731-TA-385,12/03/1987,11/17/1987,.,45.23,46.46,52 / 45982,52/ 43952,53/ 12967,52/ 49209,53/ 26096,53/ 32478,53/ 33163,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-386,USA-AD-385,Japan,JPN,Granular Polytetrafluoroethylene Resin,11/17/1987,04/20/1988,12/30/1987,A,A,04/20/1988,AVD,07/05/1988,08/25/1988,A,A,08/28/1988,AVD,01/20/2011,2011,AVD,.,.,.,A-588-707 ,731-TA-386,.,731-TA-385,12/03/1987,11/17/1987,.,87.68,91.74,52 / 45983,52/ 43952,53/ 12968,52/ 49209,53/ 25191,53/ 32478,53/ 32267,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-387,USA-AD-387,Canada,CAN,Fabricated Steel Structures,01/20/1988,.,03/02/1988,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,A-122-801,731-TA-387,.,731-TA-387,02/05/1988,01/20/1988,.,.,.,53 / 3412,53/ 1527,.,53/6708,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-388,USA-AD-388,Japan,JPN,All-Terrain Vehicles,02/18/1988,09/12/1988,04/06/1988,A,A,09/12/1988,AVD,01/31/1989,03/22/1989,A,N,.,.,.,.,.,.,.,.,A-588-801,731-TA-388,.,731-TA-388,03/07/1988,02/18/1988,.,10.23,.,53 / 7222,53/ 4904,53/ 35220,53/ 11351,54/ 4864,54/ 11821,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-389,USA-AD-389,Japan,JPN,Microdisks,03/09/1988,09/29/1988,04/20/1988,A,A,09/29/1988,AVD,02/10/1989,03/29/1989,A,A,04/03/1989,AVD,07/01/1999,1999,AVD,.,.,., A-588-802,731-TA-389,.,731-TA-389,03/23/1988,03/09/1988,.,39.66,42.95,53 / 9464,53/ 7581,53/ 38045,53/ 12999,54/ 6433,54/ 12960,54/ 13406,.,64/ 35588,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-390,USA-AD-390,Japan,JPN,Digital Readout Systems,04/04/1988,09/12/1988,05/18/1988,A,A,09/12/1988,AVD,11/28/1988,01/19/1989,A,N,.,.,.,.,.,.,.,., A-588-803 ,731-TA-390,.,731-TA-390,04/22/1988,04/04/1988,.,46.01,.,53 / 13302,53/ 10953,53/ 35222,53/ 17771,53/ 47844,54/ 2236,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-391a,USA-AD-391a,West Germany,FRG,Ball Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,A,05/15/1989,AVD,09/15/2011,2011,AVD,.,.,., A-428-801 ,731-TA-391a,.,731-TA-391,04/27/1988,04/11/1988,.,70.04,68.89,53 / 15073,53/ 11917,53/ 45353,53/ 18909,54/ 18992,54/ 21488,54/ 20900,.,.,.,applies to Germany after unification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-391b,USA-AD-391b,West Germany,FRG,Spherical Roller Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,N,.,.,.,.,.,.,.,., A-428-801 ,731-TA-391b,.,731-TA-391,04/27/1988,04/11/1988,.,48.47,.,53 / 15073,53/ 11917,53/ 45353,53/ 18909,54/ 18992,54/ 21488,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-391c,USA-AD-391c,West Germany,FRG,Cylindrical Roller Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,A,05/15/1989,AVD,07/11/2000,2000,AVD,.,.,., A-428-801 ,731-TA-391c,.,731-TA-391,04/27/1988,04/11/1988,.,52.46,55.65,53 / 15073,53/ 11917,53/ 45353,53/ 18909,54/ 18992,54/ 21488,54/ 20900,.,65/ 42667,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-391d,USA-AD-391d,West Germany,FRG,Needle Roller Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,N,.,.,.,.,.,.,.,., A-428-801 ,731-TA-391d,.,731-TA-391,04/27/1988,04/11/1988,.,48.97,.,53 / 15073,53/ 11917,53/ 45353,53/ 18909,54/ 18992,54/ 21488,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-391e,USA-AD-391e,West Germany,FRG,Spherical Plain Ball Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,A,05/15/1989,AVD,07/11/2000,2000,AVD,.,.,., A-428-801 ,731-TA-391e,.,731-TA-391,04/27/1988,04/11/1988,.,115.89,114.52,53 / 15073,53/ 11917,53/ 45353,53/ 18909,54/ 18992,54/ 21488,54/ 20900,.,65/ 42667,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-392a,USA-AD-391a,France,FRA,Ball Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,A,05/15/1989,AVD,09/15/2011,2011,AVD,.,.,., A-427-801 ,731-TA-392a,.,731-TA-391,04/27/1988,04/11/1988,.,84.07,65.13,53 / 15074,53/ 11917,53/ 45328,53/ 18909,54/ 19092,54/ 21488,54/ 20902,.,.,.,revoked for SNFA France in 65 fr 49219 on 8/11/00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-392b,USA-AD-391b,France,FRA,Spherical Roller Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,N,.,.,.,.,.,.,.,., A-427-801 ,731-TA-392b,.,731-TA-391,04/27/1988,04/11/1988,.,24.84,.,53 / 15074,53/ 11917,53/ 45328,53/ 18909,54/ 19092,54/ 21488,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-392c,USA-AD-391c,France,FRA,Cylindrical Roller Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,A,05/15/1989,AVD,07/11/2000,2000,AVD,.,.,., A-427-801 ,731-TA-392c,.,731-TA-391,04/27/1988,04/11/1988,.,78.59,17.31,53 / 15074,53/ 11917,53/ 45328,53/ 18909,54/ 19092,54/ 21488,54/ 20902,.,65/ 42667,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-392d,USA-AD-391d,France,FRA,Needle Roller Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,N,.,.,.,.,.,.,.,., A-427-801 ,731-TA-392d,.,731-TA-391,04/27/1988,04/11/1988,.,1.48,.,53 / 15074,53/ 11917,53/ 45328,53/ 18909,54/ 19092,54/ 21488,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-392e,USA-AD-391e,France,FRA,Spherical Plain Ball Bearings,04/11/1988,11/09/1988,05/25/1988,N,A,.,.,05/03/1989,05/18/1989,A,A,05/15/1989,AVD,07/11/2005,2005,AVD,.,.,., A-427-801 ,731-TA-392e,.,731-TA-391,04/27/1988,04/11/1988,.,.,39.00,53 / 15074,53/ 11917,53/ 45328,53/ 18909,54/ 19092,54/ 21488,54/ 20902,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-393a,USA-AD-391a,Italy,ITA,Ball Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,A,05/15/1989,AVD,09/15/2011,2011,AVD,.,.,.,A-475-801 ,731-TA-393a,.,731-TA-391,04/27/1988,04/11/1988,.,129.2,155.57,53 / 15075,53/ 11917,53/ 45361,53/ 18909,54/ 19096,54/ 21488,54/ 20905,.,.,.,revoked for Somecat in 65 fr 49219 on 8/11/00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-393b,USA-AD-391b,Italy,ITA,Spherical Roller Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,N,.,.,.,.,.,.,.,., A-475-801 ,731-TA-393b,.,731-TA-391,04/27/1988,04/11/1988,.,5.76,.,53 / 15075,53/ 11917,53/ 45361,53/ 18909,54/ 19096,54/ 21488,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-393c,USA-AD-391c,Italy,ITA,Cylindrical Roller Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,A,05/15/1989,AVD,07/11/2000,2000,AVD,.,.,., A-475-801 ,731-TA-393c,.,731-TA-391,04/27/1988,04/11/1988,.,35.6,212.45,53 / 15075,53/ 11917,53/ 45361,53/ 18909,54/ 19096,54/ 21488,54/ 20905,.,65/ 42667,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-393d,USA-AD-391d,Italy,ITA,Needle Roller Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,N,.,.,.,.,.,.,.,., A-475-801 ,731-TA-393d,.,731-TA-391,04/27/1988,04/11/1988,.,153.6,.,53 / 15075,53/ 11917,53/ 45361,53/ 18909,54/ 19096,54/ 21488,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-393e,USA-AD-391e,Italy,ITA,Spherical Plain Ball Bearings,04/11/1988,11/09/1988,05/25/1988,N,A,.,.,05/03/1989,05/18/1989,A,N,.,.,.,.,.,.,.,., A-475-801 ,731-TA-393e,.,731-TA-391,04/27/1988,04/11/1988,.,.,.,53 / 15075,53/ 11917,53/ 45361,53/ 18909,54/ 19096,54/ 21488,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-394a,USA-AD-391a,Japan,JPN,Ball Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,A,05/15/1989,AVD,07/15/2011,2011,AVD,.,.,.,A-588-804 ,731-TA-394a,.,731-TA-391,04/27/1988,04/11/1988,.,44.76,45.83,53 / 15076,53/ 11917,53/ 45341,53/ 18909,54/ 19101,54/ 21488,54/ 20904,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-394b,USA-AD-391b,Japan,JPN,Spherical Roller Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,N,.,.,.,.,.,.,.,., A-588-804 ,731-TA-394b,.,731-TA-391,04/27/1988,04/11/1988,.,9.79,.,53 / 15076,53/ 11917,53/ 45341,53/ 18909,54/ 19101,54/ 21488,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-394c,USA-AD-391c,Japan,JPN,Cylindrical Roller Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,A,05/15/1989,AVD,07/11/2000,2000,AVD,.,.,., A-588-804 ,731-TA-394c,.,731-TA-391,04/27/1988,04/11/1988,.,28.86,25.80,53 / 15076,53/ 11917,53/ 45341,53/ 18909,54/ 19101,54/ 21488,54/ 20904,.,65/ 42667,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-394d,USA-AD-391d,Japan,JPN,Needle Roller Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,N,.,.,.,.,.,.,.,., A-588-804 ,731-TA-394d,.,731-TA-391,04/27/1988,04/11/1988,.,129.14,.,53 / 15076,53/ 11917,53/ 45341,53/ 18909,54/ 19101,54/ 21488,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-394e,USA-AD-391e,Japan,JPN,Spherical Plain Ball Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,A,05/15/1989,AVD,07/11/2000,2000,AVD,.,.,., A-588-804 ,731-TA-394e,.,731-TA-391,04/27/1988,04/11/1988,.,217.31,84.33,53 / 15076,53/ 11917,53/ 45341,53/ 18909,54/ 19101,54/ 21488,54/ 20904,.,65/ 42667,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-395a,USA-AD-391a,Romania,ROU,Ball Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,A,05/15/1989,AVD,07/11/2000,2000,AVD,.,.,., A-485-801,731-TA-395a,.,731-TA-391,04/27/1988,04/11/1988,.,46.91,39.61,53 / 15077,53/ 11917,53/ 45324,53/ 18909,54/ 19109,54/ 21488,54/ 20906,.,65/ 42667,.,"used to include more products, but these were recissioned b/c petitioners didn't submit enough info",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-395b,USA-AD-391b,Romania,ROU,Spherical Roller Bearings,04/11/1988,11/09/1988,05/25/1988,A,A,11/09/1988,AVD,05/03/1989,05/18/1989,A,N,.,.,.,.,.,.,.,., A-485-801,731-TA-395b,.,731-TA-391,04/27/1988,04/11/1988,.,28.1,.,53 / 15077,53/ 11917,53/ 45324,53/ 18909,54/ 19109,54/ 21488,.,.,.,.,"used to include more products, but these were recissioned b/c petitioners didn't submit enough info",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
