cyear,ccode,scode,country,year,flag,fragment,democ,autoc,polity,polity2,durable,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,prior,emonth,eday,eyear,eprec,interim,bmonth,bday,byear,bprec,post,change,d4,sf,regtrans
4521983,452,GHA,Ghana,1983,0,,0,7,-7,-7,2,1,0,0,1,4,1,4,1,1,,,,,,,,,,,,,,,
4041983,404,GNB,Guinea-Bissau,1983,0,,0,7,-7,-7,9,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
3501983,350,GRC,Greece,1983,0,,8,0,8,8,8,3,3,4,5,5,5,8,5,10,,,,,,,,,,,,,,,
901983,90,GUA,Guatemala,1983,0,,0,7,-7,-7,9,1,0,0,1,4,1,4,1,1,,,,,,,,,,,,,,,
4381983,438,GUI,Guinea,1983,0,,0,9,-9,-9,25,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
1101983,110,GUY,Guyana,1983,0,,0,7,-7,-7,3,2,1,4,1,3,2,3,1,3,,,,,,,,,,,,,,,
411983,41,HAI,Haiti,1983,0,,0,9,-9,-9,25,3,1,1,1,4,2,1,1,2,,,,,,,,,,,,,,,
911983,91,HON,Honduras,1983,0,,6,0,6,6,1,2,2,4,6,2,3,7,6,7,,,,,,,,,,,,,,,
3101983,310,HUN,Hungary,1983,0,,0,7,-7,-7,25,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
7501983,750,IND,India,1983,0,,8,0,8,8,33,3,3,4,7,2,3,8,7,7,,,,,,,,,,,,,,,
8501983,850,INS,Indonesia,1983,0,,0,7,-7,-7,16,2,1,4,2,4,2,3,2,2,,,,,,,,,,,,,,,
2051983,205,IRE,Ireland,1983,0,,10,0,10,10,62,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
6301983,630,IRN,Iran,1983,0,,0,6,-6,-6,1,2,1,4,3,4,2,3,3,2,,,,,,,,,,,,,,,
6451983,645,IRQ,Iraq,1983,0,,0,9,-9,-9,59,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
6661983,666,ISR,Israel,1983,0,,9,0,9,9,35,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
3251983,325,ITA,Italy,1983,0,,10,0,10,10,35,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4371983,437,IVO,Ivory Coast,1983,0,,0,9,-9,-9,23,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
511983,51,JAM,Jamaica,1983,0,,10,0,10,10,24,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
6631983,663,JOR,Jordan,1983,0,,0,10,-10,-10,26,3,1,2,1,4,1,2,1,1,,,,,,,,,,,,,,,
7401983,740,JPN,Japan,1983,0,,10,0,10,10,31,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
5011983,501,KEN,Kenya,1983,0,,0,7,-7,-7,14,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
6901983,690,KUW,Kuwait,1983,0,,0,8,-8,-8,20,3,1,2,3,4,1,2,3,1,,,,,,,,,,,,,,,
8121983,812,LAO,Laos,1983,0,,0,7,-7,-7,8,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
4501983,450,LBR,Liberia,1983,0,,0,7,-7,-7,99,1,0,0,1,4,1,4,1,1,,,,,,,,,,,,,,,
6601983,660,LEB,Lebanon,1983,0,,-77,-77,-77,0,0,-77,-77,-77,-77,-77,-77,-77,-77,-77,,,,,,-77,,,,,,-77,,1,-77
5701983,570,LES,Lesotho,1983,0,,0,7,-7,-7,13,2,1,4,2,4,2,3,2,2,,,,,,,,,,,,,,,
6201983,620,LIB,Libya,1983,0,,0,7,-7,-7,32,2,0,0,1,4,1,5,1,1,,,,,,,,,,,,,,,
2121983,212,LUX,Luxembourg,1983,,,10,0,10,10,38,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4351983,435,MAA,Mauritania,1983,0,,0,7,-7,-7,21,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
5801983,580,MAG,Madagascar,1983,0,,0,6,-6,-6,8,2,1,4,3,4,2,3,3,2,,,,,,,,,,,,,,,
8201983,820,MAL,Malaysia,1983,0,,5,1,4,4,12,2,2,4,5,3,3,7,5,6,,,,,,,,,,,,,,,
5901983,590,MAS,Mauritius,1983,0,,10,0,10,10,15,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
5531983,553,MAW,Malawi,1983,0,,0,9,-9,-9,19,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
701983,70,MEX,Mexico,1983,0,,1,4,-3,-3,6,2,1,4,3,3,3,3,3,6,,,,,,,,,,,,,,,
4321983,432,MLI,Mali,1983,0,,0,7,-7,-7,23,2,0,0,1,4,1,5,1,1,,,,,,,,,,,,,,,
7121983,712,MON,Mongolia,1983,0,,0,7,-7,-7,59,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
6001983,600,MOR,Morocco,1983,0,,0,8,-8,-8,18,3,1,2,2,4,2,2,2,2,,,,,,,,,,,,,,,
7751983,775,MYA,Myanmar (Burma),1983,0,,0,8,-8,-8,20,2,1,4,2,4,1,3,2,1,,,,,,,,,,,,,,,
5411983,541,MZM,Mozambique,1983,0,,0,8,-8,-8,8,2,1,4,2,4,1,3,2,1,,,,,,,,,,,,,,,
7901983,790,NEP,Nepal,1983,0,,2,4,-2,-2,2,3,2,3,3,4,2,6,3,2,,,,,,,,,,,,,,,
9201983,920,NEW,New Zealand,1983,0,,10,0,10,10,106,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
931983,93,NIC,Nicaragua,1983,0,,0,5,-5,-5,2,1,0,0,2,4,2,4,2,2,,,,,,,,,,,,,,,
4751983,475,NIG,Nigeria,1983,0,,8,1,7,7,4,3,3,4,7,3,3,8,7,6,,,,,,,,,,,,,,,
4361983,436,NIR,Niger,1983,0,,0,7,-7,-7,23,2,0,0,1,4,1,5,1,1,,,,,,,,,,,,,,,
3851983,385,NOR,Norway,1983,0,,10,0,10,10,38,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
2101983,210,NTH,Netherlands,1983,0,,10,0,10,10,38,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
6981983,698,OMA,Oman,1983,0,,0,10,-10,-10,26,3,1,1,1,4,1,1,1,1,,,,,,,,,,,,,,,
7701983,770,PAK,Pakistan,1983,0,,0,7,-7,-7,6,1,0,0,1,4,1,4,1,1,,,,,,,,,,,,,,,
951983,95,PAN,Panama,1983,0,,0,5,-5,-5,15,2,1,4,3,3,2,3,3,3,,,,,,,,,,,,,,,
1501983,150,PAR,Paraguay,1983,0,,0,8,-8,-8,29,2,1,4,1,4,2,3,1,2,,,,,,,,,,,,,,,
1351983,135,PER,Peru,1983,0,,7,0,7,7,3,3,3,4,6,2,3,8,6,7,,,,,,,,,,,,,,,
8401983,840,PHI,Philippines,1983,0,,0,6,-6,-6,0,2,1,4,2,3,2,3,2,3,-9,1,17,1981,1,-7,8,22,1983,2,-6,3,1,,1
9101983,910,PNG,Papua New Guinea,1983,0,,4,0,4,4,8,2,2,4,5,1,0,7,5,4,,,,,,,,,,,,,,,
2901983,290,POL,Poland,1983,0,,0,7,-7,-7,36,2,1,4,3,4,1,3,3,1,-8,7,21,1983,2,,7,22,1983,2,-7,1,1,,0
2351983,235,POR,Portugal,1983,0,,10,0,10,10,7,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
7311983,731,PRK,Korea North,1983,0,,0,9,-9,-9,35,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
6941983,694,QAT,Qatar,1983,0,,0,10,-10,-10,12,3,1,1,1,4,1,1,1,1,,,,,,,,,,,,,,,
7321983,732,ROK,Korea South,1983,0,,0,5,-5,-5,2,2,1,4,3,3,2,3,3,3,,,,,,,,,,,,,,,
3601983,360,RUM,Romania,1983,0,,0,8,-8,-8,34,2,1,4,2,4,1,3,2,1,,,,,,,,,,,,,,,
5171983,517,RWA,Rwanda,1983,0,,0,7,-7,-7,22,1,0,0,1,4,1,4,1,1,,,,,,,,,,,,,,,
5601983,560,SAF,South Africa,1983,0,,7,3,4,4,73,3,3,4,7,4,2,8,7,2,,,,,,,,,,,,,,,
921983,92,SAL,El Salvador,1983,0,,-88,-88,-88,4,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,,,,,,-88,,,,,,0,,,3
6701983,670,SAU,Saudi Arabia,1983,0,,0,10,-10,-10,57,3,1,1,1,4,1,1,1,1,,,,,,,,,,,,,,,
4331983,433,SEN,Senegal,1983,0,,2,3,-1,-1,5,2,1,4,3,2,4,3,3,9,,,,,,,,,,,,,,,
4511983,451,SIE,Sierra Leone,1983,0,,0,7,-7,-7,12,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
8301983,830,SIN,Singapore,1983,0,,2,4,-2,-2,18,2,2,4,3,4,2,7,3,2,,,,,,,,,,,,,,,
9401983,940,SOL,Solomon Islands,1983,0,0,7,0,7,7,5,3,3,4,7,2,0,8,7,5,,,,,,,,,,,,,,,
5201983,520,SOM,Somalia,1983,0,,0,7,-7,-7,14,2,0,0,1,4,1,5,1,1,,,,,,,,,,,,,,,
2301983,230,SPN,Spain,1983,0,,10,0,10,10,5,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
7801983,780,SRI,Sri Lanka,1983,0,,6,1,5,5,35,3,3,4,5,3,3,8,5,6,,,,,,,,,,,,,,,
6251983,625,SUD,Sudan,1983,0,,0,7,-7,-7,12,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
1151983,115,SUR,Suriname,1983,0,0,0,6,-6,-6,1,1,0,0,1,4,2,4,1,2,,,,,,,,,,,,,,,
5721983,572,SWA,Swaziland,1983,0,,0,10,-10,-10,10,3,1,2,1,4,1,2,1,1,,,,,,,,,,,,,,,
3801983,380,SWD,Sweden,1983,0,,10,0,10,10,66,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
2251983,225,SWZ,Switzerland,1983,0,,10,0,10,10,135,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
6521983,652,SYR,Syria,1983,0,,0,9,-9,-9,20,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
7131983,713,TAW,Taiwan,1983,0,,0,7,-7,-7,34,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
5101983,510,TAZ,Tanzania,1983,0,,0,6,-6,-6,22,2,1,4,3,4,2,3,3,2,,,,,,,,,,,,,,,
8001983,800,THI,Thailand,1983,0,,3,1,2,2,5,2,2,4,3,2,3,7,3,7,,,,,,,,,,,,,,,
4611983,461,TOG,Togo,1983,0,,0,7,-7,-7,23,2,0,0,1,4,1,5,1,1,,,,,,,,,,,,,,,
521983,52,TRI,Trinidad and Tobago,1983,0,,8,0,8,8,21,3,3,4,7,2,3,8,7,7,,,,,,,,,,,,,,,
6161983,616,TUN,Tunisia,1983,0,,0,8,-8,-8,24,2,1,4,1,4,2,3,1,2,,,,,,,,,,,,,,,
6401983,640,TUR,Turkey,1983,0,,7,0,7,7,0,2,2,4,6,2,4,7,6,9,-5,11,6,1983,1,,11,7,1983,1,7,12,1,,3
6961983,696,UAE,UAE,1983,0,,0,8,-8,-8,12,3,1,2,3,4,1,2,3,1,,,,,,,,,,,,,,,
5001983,500,UGA,Uganda,1983,0,,4,1,3,3,3,2,2,4,4,3,3,7,4,6,,,,,,,,,,,,,,,
2001983,200,UKG,United Kingdom,1983,0,,10,0,10,10,103,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
1651983,165,URU,Uruguay,1983,0,,0,7,-7,-7,10,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
21983,2,USA,United States,1983,0,,10,0,10,10,174,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
3641983,364,USR,USSR,1983,0,,0,7,-7,-7,61,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
1011983,101,VEN,Venezuela,1983,0,,9,0,9,9,14,3,3,4,6,5,5,8,6,10,,,,,,,,,,,,,,,
8181983,818,VIE,Vietnam,1983,0,,0,7,-7,-7,29,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
6781983,678,YAR,Yemen North,1983,0,,0,6,-6,-6,17,2,1,4,3,4,2,3,3,2,,,,,,,,,,,,,,,
6801983,680,YPR,Yemen South,1983,0,,0,8,-8,-8,16,2,1,4,2,4,1,3,2,1,,,,,,,,,,,,,,,
3451983,345,YUG,Yugoslavia,1983,0,,1,6,-5,-5,29,2,1,4,4,4,1,3,4,1,,,,,,,,,,,,,,,
4901983,490,ZAI,Congo Kinshasa,1983,0,,0,9,-9,-9,17,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
5511983,551,ZAM,Zambia,1983,0,,0,9,-9,-9,11,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
5521983,552,ZIM,Zimbabwe,1983,0,,3,2,1,1,0,2,2,4,4,3,2,7,4,3,4,3,8,1983,4,,3,9,1983,4,1,-3,1,,-1
7001984,700,AFG,Afghanistan,1984,0,,-66,-66,-66,,0,-66,-66,-66,-66,-66,-66,-66,-66,-66,,,,,,-66,,,,,,-66,,,-66
3391984,339,ALB,Albania,1984,0,,0,9,-9,-9,37,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
6151984,615,ALG,Algeria,1984,0,,0,9,-9,-9,22,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
5401984,540,ANG,Angola,1984,0,,0,7,-7,-7,9,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
1601984,160,ARG,Argentina,1984,0,,8,0,8,8,1,3,3,4,7,2,3,8,7,7,,,,,,,,,,,,,,,
9001984,900,AUL,Australia,1984,0,,10,0,10,10,83,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
3051984,305,AUS,Austria,1984,0,,10,0,10,10,38,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
6921984,692,BAH,Bahrain,1984,0,,0,10,-10,-10,9,3,1,2,1,4,1,2,1,1,,,,,,,,,,,,,,,
2111984,211,BEL,Belgium,1984,0,,10,0,10,10,40,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4341984,434,BEN,Benin,1984,0,,0,7,-7,-7,12,2,0,0,1,4,1,5,1,1,,,,,,,,,,,,,,,
4391984,439,BFO,Burkina Faso,1984,0,,0,7,-7,-7,4,1,0,0,1,4,1,4,1,1,,,,,,,,,,,,,,,
7601984,760,BHU,Bhutan,1984,0,,0,10,-10,-10,77,3,1,1,1,4,1,1,1,1,,,,,,,,,,,,,,,
7711984,771,BNG,Bangladesh,1984,0,,0,7,-7,-7,2,1,0,0,1,4,1,4,1,1,,,,,,,,,,,,,,,
1451984,145,BOL,Bolivia,1984,0,,8,0,8,8,2,3,3,4,7,2,3,8,7,7,,,,,,,,,,,,,,,
5711984,571,BOT,Botswana,1984,0,,6,0,6,6,18,2,2,4,5,2,4,7,5,9,,,,,,,,,,,,,,,
1401984,140,BRA,Brazil,1984,0,,2,5,-3,-3,10,2,2,4,2,4,2,7,2,2,,,,,,,,,,,,,,,
5161984,516,BUI,Burundi,1984,0,,0,7,-7,-7,18,2,0,0,1,4,1,5,1,1,,,,,,,,,,,,,,,
3551984,355,BUL,Bulgaria,1984,0,,0,7,-7,-7,37,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
8111984,811,CAM,Cambodia,1984,0,,-66,-66,-66,,0,-66,-66,-66,-66,-66,-66,-66,-66,-66,,,,,,-66,,,,,,-66,,,-66
201984,20,CAN,Canada,1984,0,,10,0,10,10,96,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4711984,471,CAO,Cameroon,1984,0,,0,8,-8,-8,24,2,1,4,2,4,1,3,2,1,,,,,,,,,,,,,,,
4021984,402,CAP,Cape Verde,1984,0,0,2,6,-4,-4,9,2,1,4,5,4,1,3,5,1,,,,,,,,,,,,,,,
4821984,482,CEN,Central African Republic,1984,0,,0,7,-7,-7,24,1,0,0,1,4,1,4,1,1,,,,,,,,,,,,,,,
4831984,483,CHA,Chad,1984,0,,-88,-88,-88,-4,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,,7,24,1984,2,-88,,,,,,0,,1,0
1551984,155,CHL,Chile,1984,0,,0,6,-6,-6,11,2,0,0,1,4,2,5,1,2,,,,,,,,,,,,,,,
7101984,710,CHN,China,1984,0,,0,7,-7,-7,35,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
1001984,100,COL,Colombia,1984,0,,8,0,8,8,27,3,3,4,6,2,4,8,6,9,,,,,,,,,,,,,,,
5811984,581,COM,Comoros,1984,0,,0,6,-6,-6,8,2,0,0,2,4,1,5,2,1,,,,,,,,,,,,,,,
4841984,484,CON,Congo Brazzaville,1984,0,,0,8,-8,-8,21,2,1,4,2,4,1,3,2,1,,,,,,,,,,,,,,,
941984,94,COS,Costa Rica,1984,0,,10,0,10,10,65,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
401984,40,CUB,Cuba,1984,0,,0,7,-7,-7,23,2,0,0,1,4,1,5,1,1,,,,,,,,,,,,,,,
3521984,352,CYP,Cyprus,1984,0,,10,0,10,10,10,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
3151984,315,CZE,Czechoslovakia,1984,0,,0,7,-7,-7,14,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
3901984,390,DEN,Denmark,1984,0,,10,0,10,10,39,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
5221984,522,DJI,Djibouti,1984,0,,0,8,-8,-8,7,2,1,4,2,4,1,3,2,1,,,,,,,,,,,,,,,
421984,42,DOM,Dominican Rep,1984,0,,6,0,6,6,6,3,3,4,5,2,3,8,5,7,,,,,,,,,,,,,,,
1301984,130,ECU,Ecuador,1984,0,,8,0,8,8,5,3,3,4,6,2,4,8,6,9,9,5,6,1984,1,,5,7,1984,1,8,-1,1,,0
6511984,651,EGY,Egypt,1984,0,,0,6,-6,-6,32,2,1,4,3,4,2,3,3,2,,,,,,,,,,,,,,,
4111984,411,EQG,Equatorial Guinea,1984,0,,0,7,-7,-7,15,1,0,0,1,4,1,4,1,1,,,,,,,,,,,,,,,
5301984,530,ETH,Ethiopia,1984,0,,0,8,-8,-8,9,2,1,4,2,4,1,3,2,1,-7,9,10,1984,1,,9,11,1984,1,-8,-1,1,,0
3751984,375,FIN,Finland,1984,0,,10,0,10,10,40,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
9501984,950,FJI,Fiji,1984,0,,9,0,9,9,14,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
2201984,220,FRN,France,1984,0,,8,0,8,8,15,3,3,4,5,5,5,8,5,10,,,,,,,,,,,,,,,
4811984,481,GAB,Gabon,1984,0,,0,9,-9,-9,24,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
4201984,420,GAM,Gambia,1984,0,,7,0,7,7,19,3,3,4,5,2,4,8,5,9,,,,,,,,,,,,,,,
2651984,265,GDR,Germany East,1984,0,,0,9,-9,-9,35,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
2601984,260,GFR,Germany West,1984,0,,10,0,10,10,35,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4521984,452,GHA,Ghana,1984,0,,0,7,-7,-7,3,1,0,0,1,4,1,4,1,1,,,,,,,,,,,,,,,
4041984,404,GNB,Guinea-Bissau,1984,0,,0,8,-8,-8,10,2,1,4,2,4,1,3,2,1,-7,5,16,1984,1,,5,17,1984,1,-8,-1,1,,0
3501984,350,GRC,Greece,1984,0,,8,0,8,8,9,3,3,4,5,5,5,8,5,10,,,,,,,,,,,,,,,
901984,90,GUA,Guatemala,1984,0,,0,6,-6,-6,0,1,0,0,1,4,2,4,1,2,-7,7,1,1984,1,-6,,,,,,0,,,3
4381984,438,GUI,Guinea,1984,0,,0,7,-7,-7,26,1,0,0,1,4,1,4,1,1,-9,4,3,1984,1,,4,4,1984,1,-7,2,1,,0
1101984,110,GUY,Guyana,1984,0,,0,7,-7,-7,4,2,1,4,1,3,2,3,1,3,,,,,,,,,,,,,,,
411984,41,HAI,Haiti,1984,0,,0,9,-9,-9,26,3,1,1,1,4,2,1,1,2,,,,,,,,,,,,,,,
911984,91,HON,Honduras,1984,0,,6,0,6,6,2,2,2,4,6,2,3,7,6,7,,,,,,,,,,,,,,,
3101984,310,HUN,Hungary,1984,0,,0,7,-7,-7,26,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
7501984,750,IND,India,1984,0,,8,0,8,8,34,3,3,4,7,2,3,8,7,7,,,,,,,,,,,,,,,
8501984,850,INS,Indonesia,1984,0,,0,7,-7,-7,17,2,1,4,2,4,2,3,2,2,,,,,,,,,,,,,,,
2051984,205,IRE,Ireland,1984,0,,10,0,10,10,63,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
6301984,630,IRN,Iran,1984,0,,0,6,-6,-6,2,2,1,4,3,4,2,3,3,2,,,,,,,,,,,,,,,
6451984,645,IRQ,Iraq,1984,0,,0,9,-9,-9,60,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
6661984,666,ISR,Israel,1984,0,,9,0,9,9,36,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
3251984,325,ITA,Italy,1984,0,,10,0,10,10,36,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4371984,437,IVO,Ivory Coast,1984,0,,0,9,-9,-9,24,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
511984,51,JAM,Jamaica,1984,0,,10,0,10,10,25,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
6631984,663,JOR,Jordan,1984,0,,0,9,-9,-9,27,3,1,2,2,4,1,2,2,1,-10,1,10,1984,1,,1,11,1984,1,-9,1,1,,0
7401984,740,JPN,Japan,1984,0,,10,0,10,10,32,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
5011984,501,KEN,Kenya,1984,0,,0,7,-7,-7,15,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
6901984,690,KUW,Kuwait,1984,0,,0,8,-8,-8,21,3,1,2,3,4,1,2,3,1,,,,,,,,,,,,,,,
8121984,812,LAO,Laos,1984,0,,0,7,-7,-7,9,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
4501984,450,LBR,Liberia,1984,0,,0,6,-6,-6,100,1,0,0,1,4,2,4,1,2,-7,7,3,1984,1,,7,4,1984,1,-6,1,1,,0
6601984,660,LEB,Lebanon,1984,0,,-77,-77,-77,0,0,-77,-77,-77,-77,-77,-77,-77,-77,-77,,,,,,-77,,,,,,-77,,1,-77
5701984,570,LES,Lesotho,1984,0,,0,7,-7,-7,14,2,1,4,2,4,2,3,2,2,,,,,,,,,,,,,,,
6201984,620,LIB,Libya,1984,0,,0,7,-7,-7,33,2,0,0,1,4,1,5,1,1,,,,,,,,,,,,,,,
2121984,212,LUX,Luxembourg,1984,,,10,0,10,10,39,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4351984,435,MAA,Mauritania,1984,0,,0,7,-7,-7,22,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
5801984,580,MAG,Madagascar,1984,0,,0,6,-6,-6,9,2,1,4,3,4,2,3,3,2,,,,,,,,,,,,,,,
8201984,820,MAL,Malaysia,1984,0,,5,1,4,4,13,2,2,4,5,3,3,7,5,6,,,,,,,,,,,,,,,
5901984,590,MAS,Mauritius,1984,0,,10,0,10,10,16,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
5531984,553,MAW,Malawi,1984,0,,0,9,-9,-9,20,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
701984,70,MEX,Mexico,1984,0,,1,4,-3,-3,7,2,1,4,3,3,3,3,3,6,,,,,,,,,,,,,,,
4321984,432,MLI,Mali,1984,0,,0,7,-7,-7,24,2,0,0,1,4,1,5,1,1,,,,,,,,,,,,,,,
7121984,712,MON,Mongolia,1984,0,,0,7,-7,-7,60,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
6001984,600,MOR,Morocco,1984,0,,0,8,-8,-8,19,3,1,2,2,4,2,2,2,2,,,,,,,,,,,,,,,
7751984,775,MYA,Myanmar (Burma),1984,0,,0,8,-8,-8,21,2,1,4,2,4,1,3,2,1,,,,,,,,,,,,,,,
5411984,541,MZM,Mozambique,1984,0,,0,8,-8,-8,9,2,1,4,2,4,1,3,2,1,,,,,,,,,,,,,,,
7901984,790,NEP,Nepal,1984,0,,2,4,-2,-2,3,3,2,3,3,4,2,6,3,2,,,,,,,,,,,,,,,
9201984,920,NEW,New Zealand,1984,0,,10,0,10,10,107,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
931984,93,NIC,Nicaragua,1984,0,,1,2,-1,-1,0,2,0,0,3,3,3,5,3,6,-5,2,21,1984,1,,2,22,1984,1,-1,4,1,,1
4751984,475,NIG,Nigeria,1984,0,,0,7,-7,-7,0,1,0,0,1,4,1,4,1,1,7,1,1,1984,1,,1,1,1984,1,-7,-14,1,,-2
4361984,436,NIR,Niger,1984,0,,0,7,-7,-7,24,2,0,0,1,4,1,5,1,1,,,,,,,,,,,,,,,
3851984,385,NOR,Norway,1984,0,,10,0,10,10,39,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
2101984,210,NTH,Netherlands,1984,0,,10,0,10,10,39,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
6981984,698,OMA,Oman,1984,0,,0,10,-10,-10,27,3,1,1,1,4,1,1,1,1,,,,,,,,,,,,,,,
7701984,770,PAK,Pakistan,1984,0,,0,7,-7,-7,7,1,0,0,1,4,1,4,1,1,,,,,,,,,,,,,,,
951984,95,PAN,Panama,1984,0,,0,6,-6,-6,16,2,1,4,2,3,2,3,2,3,-5,5,6,1984,1,,5,7,1984,1,-6,-1,1,,0
1501984,150,PAR,Paraguay,1984,0,,0,8,-8,-8,30,2,1,4,1,4,2,3,1,2,,,,,,,,,,,,,,,
1351984,135,PER,Peru,1984,0,,7,0,7,7,4,3,3,4,6,2,3,8,6,7,,,,,,,,,,,,,,,
8401984,840,PHI,Philippines,1984,0,,0,6,-6,-6,1,2,1,4,2,3,2,3,2,3,,,,,,,,,,,,,,,
9101984,910,PNG,Papua New Guinea,1984,0,,4,0,4,4,9,2,2,4,5,1,0,7,5,4,,,,,,,,,,,,,,,
2901984,290,POL,Poland,1984,0,,0,7,-7,-7,37,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
2351984,235,POR,Portugal,1984,0,,10,0,10,10,8,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
7311984,731,PRK,Korea North,1984,0,,0,9,-9,-9,36,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
6941984,694,QAT,Qatar,1984,0,,0,10,-10,-10,13,3,1,1,1,4,1,1,1,1,,,,,,,,,,,,,,,
7321984,732,ROK,Korea South,1984,0,,0,5,-5,-5,3,2,1,4,3,3,2,3,3,3,,,,,,,,,,,,,,,
3601984,360,RUM,Romania,1984,0,,0,8,-8,-8,35,2,1,4,2,4,1,3,2,1,,,,,,,,,,,,,,,
5171984,517,RWA,Rwanda,1984,0,,0,7,-7,-7,23,1,0,0,1,4,1,4,1,1,,,,,,,,,,,,,,,
5601984,560,SAF,South Africa,1984,0,,7,3,4,4,74,3,3,4,7,4,2,8,7,2,,,,,,,,,,,,,,,
